Incident Begin Date,Incident End Date,State,State2,countyCode,Sequence,sequenceLength,sequenceLocation,Event
2020/7/31,2020/8/4,FL,Florida,12085,1,2,2,1616
2022/9/23,2022/11/4,FL,Florida,12085,1,2,1,1617
2022/11/7,2022/11/30,FL,Florida,12085,1,2,2,1617
2018/9/10,2018/11/2,TX,Texas,48319,0,1,1,1618
2017/8/23,2017/9/15,TX,Texas,48321,0,1,1,1621
2020/7/25,2020/7/31,TX,Texas,48321,1,2,1,1622
2020/8/23,2020/8/27,TX,Texas,48321,1,2,2,1622
2015/10/1,2015/10/23,SC,South Carolina,45065,1,5,1,1624
2016/10/4,2016/10/30,SC,South Carolina,45065,1,5,2,1624
2017/9/6,2017/9/13,SC,South Carolina,45065,1,5,3,1624
2018/9/8,2018/10/8,SC,South Carolina,45065,1,5,4,1624
2019/8/31,2019/9/6,SC,South Carolina,45065,1,5,5,1624
2022/9/25,2022/10/4,SC,South Carolina,45065,0,1,1,1625
2018/9/10,2018/11/2,TX,Texas,48307,0,1,1,1626
2017/9/7,2017/9/20,GA,Georgia,13189,0,1,1,1627
2018/10/9,2018/10/23,GA,Georgia,13189,0,1,1,1628
2016/10/4,2016/10/15,GA,Georgia,13191,1,2,1,1630
2017/9/7,2017/9/20,GA,Georgia,13191,1,2,2,1630
2018/10/9,2018/10/23,GA,Georgia,13191,1,2,1,1631
2019/8/29,2019/9/7,GA,Georgia,13191,1,2,2,1631
2013/9/9,2013/9/22,NM,New Mexico,35031,0,1,1,1633
2015/5/4,2015/6/22,TX,Texas,48309,0,1,1,1635
2020/7/25,2020/7/31,TX,Texas,48311,0,1,1,1637
2018/9/10,2018/11/2,TX,Texas,48327,0,1,1,1639
2017/1/3,2017/1/12,CA,California,6045,1,2,1,1640
2017/1/18,2017/1/23,CA,California,6045,1,2,2,1640
2019/2/13,2019/2/15,CA,California,6045,1,2,1,1641
2019/2/24,2019/3/1,CA,California,6045,1,2,2,1641
2017/1/3,2017/1/12,CA,California,6047,1,2,1,1643
2017/2/1,2017/2/23,CA,California,6047,1,2,2,1643
2015/12/22,2016/1/13,GA,Georgia,13199,0,1,1,1646
2017/9/7,2017/9/20,GA,Georgia,13199,0,1,1,1647
2012/6/22,2012/7/12,NM,New Mexico,,0,1,1,1650
2016/10/3,2016/10/19,FL,Florida,12086,1,2,1,1652
2017/9/4,2017/10/18,FL,Florida,12086,1,2,2,1652
2019/8/28,2019/9/9,FL,Florida,12086,1,3,1,1653
2020/7/31,2020/8/4,FL,Florida,12086,1,3,2,1653
2021/7/4,2021/7/8,FL,Florida,12086,1,3,3,1653
2022/9/23,2022/11/4,FL,Florida,12086,1,2,1,1654
2022/11/7,2022/11/30,FL,Florida,12086,1,2,2,1654
2022/9/23,2022/11/4,FL,Florida,,1,2,1,1655
2022/11/7,2022/11/30,FL,Florida,,1,2,2,1655
2015/5/4,2015/6/22,TX,Texas,48331,1,2,1,1657
2016/4/17,2016/4/30,TX,Texas,48331,1,2,2,1657
2017/8/23,2017/9/15,TX,Texas,48331,0,1,1,1658
2017/9/7,2017/9/20,GA,Georgia,13201,0,1,1,1660
2018/10/9,2018/10/23,GA,Georgia,13201,0,1,1,1661
2012/8/26,2012/9/11,MS,Mississippi,,0,1,1,1662
2021/8/28,2021/9/1,MS,Mississippi,,0,1,1,1663
2017/1/2,2017/1/2,GA,Georgia,13205,1,2,1,1665
2017/9/7,2017/9/20,GA,Georgia,13205,1,2,2,1665
2018/10/9,2018/10/23,GA,Georgia,13205,0,1,1,1666
2012/8/26,2012/9/5,AL,Alabama,1097,0,1,1,1670
2014/4/28,2014/5/5,AL,Alabama,1097,0,1,1,1671
2017/9/8,2017/9/14,AL,Alabama,1097,1,2,1,1672
2017/10/6,2017/10/10,AL,Alabama,1097,1,2,2,1672
2018/10/10,2018/10/13,AL,Alabama,1097,0,1,1,1673
2020/9/14,2020/9/16,AL,Alabama,1097,1,2,1,1674
2020/10/28,2020/10/29,AL,Alabama,1097,1,2,2,1674
2017/1/18,2017/1/23,CA,California,6049,1,2,1,1676
2017/2/1,2017/2/23,CA,California,6049,1,2,2,1676
2019/2/13,2019/2/15,CA,California,6049,0,1,1,1677
2017/1/3,2017/1/12,CA,California,6051,1,3,1,1680
2017/1/18,2017/1/23,CA,California,6051,1,3,2,1680
2017/2/1,2017/2/23,CA,California,6051,1,3,3,1680
2012/8/26,2012/9/5,AL,Alabama,1099,0,1,1,1684
2015/12/23,2015/12/31,AL,Alabama,1099,0,1,1,1685
2017/9/8,2017/9/14,AL,Alabama,1099,1,2,1,1686
2017/10/6,2017/10/10,AL,Alabama,1099,1,2,2,1686
2020/9/14,2020/9/16,AL,Alabama,1099,1,2,1,1687
2020/10/28,2020/10/29,AL,Alabama,1099,1,2,2,1687
2012/8/27,2012/8/29,FL,Florida,12087,0,1,1,1689
2016/10/3,2016/10/19,FL,Florida,12087,1,2,1,1690
2017/9/4,2017/10/18,FL,Florida,12087,1,2,2,1690
2019/8/28,2019/9/9,FL,Florida,12087,1,3,1,1691
2020/7/31,2020/8/4,FL,Florida,12087,1,3,2,1691
2021/7/4,2021/7/8,FL,Florida,12087,1,3,3,1691
2022/9/23,2022/11/4,FL,Florida,12087,0,1,1,1692
2017/9/7,2017/9/20,GA,Georgia,13207,0,1,1,1695
2018/10/9,2018/10/23,GA,Georgia,13207,0,1,1,1696
2015/12/23,2015/12/28,MS,Mississippi,28095,0,1,1,1699
2019/2/22,2019/8/23,MS,Mississippi,28095,0,1,1,1700
2019/4/13,2019/4/14,MS,Mississippi,28095,0,1,1,1701
2021/8/28,2021/9/1,MS,Mississippi,28095,0,1,1,1702
2015/5/4,2015/6/22,TX,Texas,48337,0,1,1,1704
2017/1/3,2017/1/12,CA,California,6053,1,2,1,1706
2017/2/1,2017/2/23,CA,California,6053,1,2,2,1706
2019/2/24,2019/3/1,CA,California,6053,0,1,1,1707
2017/9/8,2017/9/14,AL,Alabama,1101,1,2,1,1711
2017/10/6,2017/10/10,AL,Alabama,1101,1,2,2,1711
2018/10/10,2018/10/13,AL,Alabama,1101,0,1,1,1712
2020/9/14,2020/9/16,AL,Alabama,1101,0,1,1,1713
2015/12/22,2016/1/13,GA,Georgia,13209,0,1,1,1715
2017/9/7,2017/9/20,GA,Georgia,13209,0,1,1,1716
2018/10/9,2018/10/23,GA,Georgia,13209,0,1,1,1717
2012/8/26,2012/9/11,MS,Mississippi,28097,0,1,1,1720
2014/4/28,2014/5/3,MS,Mississippi,28097,0,1,1,1721
2017/4/30,2017/4/30,MS,Mississippi,28097,0,1,1,1722
2019/2/22,2019/8/23,MS,Mississippi,28097,1,2,1,1723
2020/4/12,2020/4/12,MS,Mississippi,28097,1,2,2,1723
2021/8/28,2021/9/1,MS,Mississippi,28097,0,1,1,1724
2015/5/4,2015/6/22,TX,Texas,48339,1,3,1,1728
2016/4/17,2016/4/30,TX,Texas,48339,1,3,2,1728
2016/5/22,2016/6/24,TX,Texas,48339,1,3,3,1728
2017/8/23,2017/9/15,TX,Texas,48339,0,1,1,1729
2019/9/17,2019/9/23,TX,Texas,48339,1,2,1,1730
2020/8/23,2020/8/27,TX,Texas,48339,1,2,2,1730
2013/9/9,2013/9/22,NM,New Mexico,35033,0,1,1,1732
2012/8/26,2012/9/10,LA,Louisiana,22067,0,1,1,1734
2016/3/8,2016/4/8,LA,Louisiana,22067,0,1,1,1735
2019/4/24,2019/4/25,LA,Louisiana,22067,0,1,1,1736
2020/6/5,2020/6/9,LA,Louisiana,22067,1,7,1,1737
2020/8/22,2020/8/27,LA,Louisiana,22067,1,7,2,1737
2020/9/13,2020/9/16,LA,Louisiana,22067,1,7,3,1737
2020/10/6,2020/10/10,LA,Louisiana,22067,1,7,4,1737
2020/10/26,2020/10/29,LA,Louisiana,22067,1,7,5,1737
2021/8/26,2021/9/3,LA,Louisiana,22067,1,7,6,1737
2021/9/12,2021/9/18,LA,Louisiana,22067,1,7,7,1737
2017/9/8,2017/9/14,AL,Alabama,1103,0,1,1,1740
2019/2/19,2019/3/20,AL,Alabama,1103,0,1,1,1741
2020/9/14,2020/9/16,AL,Alabama,1103,0,1,1,1742
2015/12/22,2016/1/13,GA,Georgia,13211,0,1,1,1745
2017/9/7,2017/9/20,GA,Georgia,13211,0,1,1,1746
2018/10/9,2018/10/23,GA,Georgia,13211,0,1,1,1747
2020/8/23,2020/8/27,TX,Texas,48343,0,1,1,1749
2015/12/26,2016/1/21,TX,Texas,48345,0,1,1,1751
2017/9/7,2017/9/20,GA,Georgia,13213,0,1,1,1752
2015/12/22,2016/1/13,GA,Georgia,13215,0,1,1,1753
2017/9/7,2017/9/20,GA,Georgia,13215,0,1,1,1754
2018/10/9,2018/10/23,GA,Georgia,13215,0,1,1,1755
2015/5/4,2015/6/22,TX,Texas,48347,0,1,1,1758
2020/8/23,2020/8/27,TX,Texas,48347,0,1,1,1759
2017/1/3,2017/1/12,CA,California,6055,1,3,1,1760
2017/1/18,2017/1/23,CA,California,6055,1,3,2,1760
2017/2/1,2017/2/23,CA,California,6055,1,3,3,1760
2019/2/13,2019/2/15,CA,California,6055,1,2,1,1761
2019/2/24,2019/3/1,CA,California,6055,1,2,2,1761
2012/6/23,2012/7/26,FL,Florida,12089,0,1,1,1764
2016/10/3,2016/10/19,FL,Florida,12089,1,2,1,1765
2017/9/4,2017/10/18,FL,Florida,12089,1,2,2,1765
2019/8/28,2019/9/9,FL,Florida,12089,1,3,1,1766
2020/7/31,2020/8/4,FL,Florida,12089,1,3,2,1766
2021/7/4,2021/7/8,FL,Florida,12089,1,3,3,1766
2022/9/23,2022/11/4,FL,Florida,12089,1,2,1,1767
2022/11/7,2022/11/30,FL,Florida,12089,1,2,2,1767
2012/8/26,2012/9/10,LA,Louisiana,22069,0,1,1,1769
2015/5/18,2015/6/20,LA,Louisiana,22069,1,2,1,1770
2016/3/8,2016/4/8,LA,Louisiana,22069,1,2,2,1770
2017/8/27,2017/9/10,LA,Louisiana,22069,0,1,1,1771
2020/6/5,2020/6/9,LA,Louisiana,22069,1,7,1,1772
2020/8/22,2020/8/27,LA,Louisiana,22069,1,7,2,1772
2020/9/13,2020/9/16,LA,Louisiana,22069,1,7,3,1772
2020/10/6,2020/10/10,LA,Louisiana,22069,1,7,4,1772
2020/10/26,2020/10/29,LA,Louisiana,22069,1,7,5,1772
2021/8/26,2021/9/3,LA,Louisiana,22069,1,7,6,1772
2021/9/12,2021/9/18,LA,Louisiana,22069,1,7,7,1772
2021/7/22,2021/7/24,AZ,Arizona,4017,0,1,1,1774
2013/7/23,2013/7/28,NM,New Mexico,,1,2,1,1776
2013/9/9,2013/9/22,NM,New Mexico,,1,2,2,1776
2019/2/21,2019/2/24,AZ,Arizona,,0,1,1,1778
2015/5/4,2015/6/22,TX,Texas,48349,1,4,1,1781
2015/10/22,2015/10/31,TX,Texas,48349,1,4,2,1781
2015/12/26,2016/1/21,TX,Texas,48349,1,4,3,1781
2016/5/22,2016/6/24,TX,Texas,48349,1,4,4,1781
2012/8/26,2012/9/11,MS,Mississippi,28099,0,1,1,1784
2019/10/26,2019/10/26,MS,Mississippi,28099,0,1,1,1785
2021/8/28,2021/9/1,MS,Mississippi,28099,0,1,1,1786
2017/1/3,2017/1/12,CA,California,6057,1,2,1,1787
2017/2/1,2017/2/23,CA,California,6057,1,2,2,1787
2015/10/1,2015/10/23,SC,South Carolina,45071,1,6,1,1789
2016/10/4,2016/10/30,SC,South Carolina,45071,1,6,2,1789
2017/9/6,2017/9/13,SC,South Carolina,45071,1,6,3,1789
2018/9/8,2018/10/8,SC,South Carolina,45071,1,6,4,1789
2019/8/31,2019/9/6,SC,South Carolina,45071,1,6,5,1789
2020/2/6,2020/2/13,SC,South Carolina,45071,1,6,6,1789
2022/9/25,2022/10/4,SC,South Carolina,45071,0,1,1,1790
2015/12/22,2016/1/13,GA,Georgia,13217,0,1,1,1793
2017/9/7,2017/9/20,GA,Georgia,13217,0,1,1,1794
2012/8/26,2012/9/11,MS,Mississippi,28101,0,1,1,1798
2014/4/28,2014/5/3,MS,Mississippi,28101,0,1,1,1799
2018/12/27,2018/12/28,MS,Mississippi,28101,1,2,1,1800
2019/10/26,2019/10/26,MS,Mississippi,28101,1,2,2,1800
2021/8/28,2021/9/1,MS,Mississippi,28101,0,1,1,1801
2015/5/4,2015/6/22,TX,Texas,48351,1,3,1,1804
2015/10/22,2015/10/31,TX,Texas,48351,1,3,2,1804
2016/3/7,2016/3/29,TX,Texas,48351,1,3,3,1804
2017/8/23,2017/9/15,TX,Texas,48351,0,1,1,1805
2020/8/23,2020/8/27,TX,Texas,48351,0,1,1,1806
2015/12/26,2016/1/21,TX,Texas,48353,0,1,1,1807
2018/9/10,2018/11/2,TX,Texas,48353,0,1,1,1808
2012/8/26,2012/9/11,MS,Mississippi,28103,0,1,1,1811
2018/12/27,2018/12/28,MS,Mississippi,28103,0,1,1,1812
2020/4/12,2020/4/12,MS,Mississippi,28103,0,1,1,1813
2021/8/28,2021/9/1,MS,Mississippi,28103,0,1,1,1814
2015/5/4,2015/6/22,TX,Texas,48355,0,1,1,1818
2017/8/23,2017/9/15,TX,Texas,48355,0,1,1,1819
2020/7/25,2020/7/31,TX,Texas,48355,1,2,1,1820
2020/8/23,2020/8/27,TX,Texas,48355,1,2,2,1820
2017/9/7,2017/9/20,GA,Georgia,13219,0,1,1,1821
2018/10/9,2018/10/23,GA,Georgia,13219,0,1,1,1822
2015/10/1,2015/10/23,SC,South Carolina,45073,1,7,1,1823
2016/10/4,2016/10/30,SC,South Carolina,45073,1,7,2,1823
2017/9/6,2017/9/13,SC,South Carolina,45073,1,7,3,1823
2018/9/8,2018/10/8,SC,South Carolina,45073,1,7,4,1823
2019/8/31,2019/9/6,SC,South Carolina,45073,1,7,5,1823
2020/2/6,2020/2/13,SC,South Carolina,45073,1,7,6,1823
2020/4/12,2020/4/13,SC,South Carolina,45073,1,7,7,1823
2022/9/25,2022/10/4,SC,South Carolina,45073,0,1,1,1824
2015/12/22,2016/1/13,GA,Georgia,13221,0,1,1,1825
2017/9/7,2017/9/20,GA,Georgia,13221,0,1,1,1826
2018/10/9,2018/10/23,GA,Georgia,13221,0,1,1,1827
2012/8/27,2012/8/29,FL,Florida,12091,0,1,1,1830
2014/4/28,2014/5/6,FL,Florida,12091,0,1,1,1831
2017/9/4,2017/10/18,FL,Florida,12091,1,3,1,1832
2018/10/7,2018/10/19,FL,Florida,12091,1,3,2,1832
2019/8/28,2019/9/9,FL,Florida,12091,1,3,3,1832
2020/9/14,2020/9/28,FL,Florida,12091,1,2,1,1833
2021/8/13,2021/8/19,FL,Florida,12091,1,2,2,1833
2022/9/23,2022/11/4,FL,Florida,12091,0,1,1,1834
2016/10/3,2016/10/19,FL,Florida,12093,1,2,1,1836
2017/9/4,2017/10/18,FL,Florida,12093,1,2,2,1836
2019/8/28,2019/9/9,FL,Florida,12093,1,2,1,1837
2020/7/31,2020/8/4,FL,Florida,12093,1,2,2,1837
2022/9/23,2022/11/4,FL,Florida,12093,1,2,1,1838
2022/11/7,2022/11/30,FL,Florida,12093,1,2,2,1838
2019/4/13,2019/4/14,MS,Mississippi,28105,1,3,1,1841
2019/10/26,2019/10/26,MS,Mississippi,28105,1,3,2,1841
2020/1/10,2020/1/11,MS,Mississippi,28105,1,3,3,1841
2021/8/28,2021/9/1,MS,Mississippi,28105,0,1,1,1842
2017/1/18,2017/1/23,CA,California,6059,0,1,1,1844
2016/10/3,2016/10/19,FL,Florida,12095,1,2,1,1847
2017/9/4,2017/10/18,FL,Florida,12095,1,2,2,1847
2019/8/28,2019/9/9,FL,Florida,12095,1,2,1,1848
2020/7/31,2020/8/4,FL,Florida,12095,1,2,2,1848
2022/9/23,2022/11/4,FL,Florida,12095,1,2,1,1849
2022/11/7,2022/11/30,FL,Florida,12095,1,2,2,1849
2015/5/4,2015/6/22,TX,Texas,48361,1,2,1,1852
2016/3/7,2016/3/29,TX,Texas,48361,1,2,2,1852
2017/8/23,2017/9/15,TX,Texas,48361,0,1,1,1853
2019/9/17,2019/9/23,TX,Texas,48361,1,2,1,1854
2020/8/23,2020/8/27,TX,Texas,48361,1,2,2,1854
2015/10/1,2015/10/23,SC,South Carolina,45075,1,6,1,1855
2016/10/4,2016/10/30,SC,South Carolina,45075,1,6,2,1855
2017/9/6,2017/9/13,SC,South Carolina,45075,1,6,3,1855
2018/9/8,2018/10/8,SC,South Carolina,45075,1,6,4,1855
2019/8/31,2019/9/6,SC,South Carolina,45075,1,6,5,1855
2020/4/12,2020/4/13,SC,South Carolina,45075,1,6,6,1855
2022/9/25,2022/10/4,SC,South Carolina,45075,0,1,1,1856
2012/8/26,2012/9/10,LA,Louisiana,22071,0,1,1,1858
2017/2/7,2017/2/7,LA,Louisiana,22071,1,2,1,1859
2017/10/5,2017/10/8,LA,Louisiana,22071,1,2,2,1859
2019/7/10,2019/7/15,LA,Louisiana,22071,1,8,1,1860
2020/6/5,2020/6/9,LA,Louisiana,22071,1,8,2,1860
2020/8/22,2020/8/27,LA,Louisiana,22071,1,8,3,1860
2020/9/13,2020/9/16,LA,Louisiana,22071,1,8,4,1860
2020/10/6,2020/10/10,LA,Louisiana,22071,1,8,5,1860
2020/10/26,2020/10/29,LA,Louisiana,22071,1,8,6,1860
2021/8/26,2021/9/3,LA,Louisiana,22071,1,8,7,1860
2021/9/12,2021/9/18,LA,Louisiana,22071,1,8,8,1860
2016/10/3,2016/10/19,FL,Florida,12097,1,2,1,1862
2017/9/4,2017/10/18,FL,Florida,12097,1,2,2,1862
2019/8/28,2019/9/9,FL,Florida,12097,1,2,1,1863
2020/7/31,2020/8/4,FL,Florida,12097,1,2,2,1863
2022/9/23,2022/11/4,FL,Florida,12097,1,2,1,1864
2022/11/7,2022/11/30,FL,Florida,12097,1,2,2,1864
2013/9/9,2013/9/22,NM,New Mexico,35035,1,3,1,1867
2014/7/27,2014/8/5,NM,New Mexico,35035,1,3,2,1867
2014/9/15,2014/9/26,NM,New Mexico,35035,1,3,3,1867
2012/8/26,2012/9/10,LA,Louisiana,22073,0,1,1,1870
2016/3/8,2016/4/8,LA,Louisiana,22073,0,1,1,1871
2019/5/10,2019/7/24,LA,Louisiana,22073,0,1,1,1872
2019/7/10,2019/7/15,LA,Louisiana,22073,1,8,1,1873
2020/6/5,2020/6/9,LA,Louisiana,22073,1,8,2,1873
2020/8/22,2020/8/27,LA,Louisiana,22073,1,8,3,1873
2020/9/13,2020/9/16,LA,Louisiana,22073,1,8,4,1873
2020/10/6,2020/10/10,LA,Louisiana,22073,1,8,5,1873
2020/10/26,2020/10/29,LA,Louisiana,22073,1,8,6,1873
2021/8/26,2021/9/3,LA,Louisiana,22073,1,8,7,1873
2021/9/12,2021/9/18,LA,Louisiana,22073,1,8,8,1873
2012/8/27,2012/8/29,FL,Florida,12099,0,1,1,1875
2016/10/3,2016/10/19,FL,Florida,12099,1,2,1,1876
2017/9/4,2017/10/18,FL,Florida,12099,1,2,2,1876
2019/8/28,2019/9/9,FL,Florida,12099,1,2,1,1877
2020/7/31,2020/8/4,FL,Florida,12099,1,2,2,1877
2022/9/23,2022/11/4,FL,Florida,12099,1,2,1,1878
2022/11/7,2022/11/30,FL,Florida,12099,1,2,2,1878
2015/5/4,2015/6/22,TX,Texas,48363,1,2,1,1879
2016/5/22,2016/6/24,TX,Texas,48363,1,2,2,1879
2015/12/23,2015/12/28,MS,Mississippi,28107,1,2,1,1882
2016/3/9,2016/3/29,MS,Mississippi,28107,1,2,2,1882
2019/2/22,2019/8/23,MS,Mississippi,28107,1,3,1,1883
2020/1/10,2020/1/11,MS,Mississippi,28107,1,3,2,1883
2020/4/12,2020/4/12,MS,Mississippi,28107,1,3,3,1883
2021/8/28,2021/9/1,MS,Mississippi,28107,0,1,1,1884
2020/8/23,2020/8/27,TX,Texas,48365,0,1,1,1888
2015/5/4,2015/6/22,TX,Texas,48367,1,4,1,1890
2016/3/7,2016/3/29,TX,Texas,48367,1,4,2,1890
2016/4/17,2016/4/30,TX,Texas,48367,1,4,3,1890
2016/5/22,2016/6/24,TX,Texas,48367,1,4,4,1890
2015/12/26,2016/1/21,TX,Texas,48369,0,1,1,1891
2012/6/23,2012/7/26,FL,Florida,12101,0,1,1,1893
2016/8/31,2016/9/11,FL,Florida,12101,1,4,1,1894
2017/9/4,2017/10/18,FL,Florida,12101,1,4,2,1894
2018/10/7,2018/10/19,FL,Florida,12101,1,4,3,1894
2019/8/28,2019/9/9,FL,Florida,12101,1,4,4,1894
2020/11/7,2020/11/12,FL,Florida,12101,1,2,1,1895
2021/7/4,2021/7/8,FL,Florida,12101,1,2,2,1895
2022/9/23,2022/11/4,FL,Florida,12101,1,2,1,1896
2022/11/7,2022/11/30,FL,Florida,12101,1,2,2,1896
2017/9/7,2017/9/20,GA,Georgia,13223,0,1,1,1898
2020/10/29,2020/10/29,GA,Georgia,13223,0,1,1,1899
2017/9/7,2017/9/20,GA,Georgia,13225,0,1,1,1901
2018/10/9,2018/10/23,GA,Georgia,13225,0,1,1,1902
2012/8/26,2012/9/11,MS,Mississippi,28109,0,1,1,1904
2016/3/9,2016/3/29,MS,Mississippi,28109,0,1,1,1905
2017/10/6,2017/10/10,MS,Mississippi,28109,0,1,1,1906
2020/8/23,2020/8/29,MS,Mississippi,28109,1,5,1,1907
2020/9/14,2020/9/17,MS,Mississippi,28109,1,5,2,1907
2020/10/7,2020/10/11,MS,Mississippi,28109,1,5,3,1907
2020/10/27,2020/10/29,MS,Mississippi,28109,1,5,4,1907
2021/8/28,2021/9/1,MS,Mississippi,28109,1,5,5,1907
2011/4/15,2011/5/31,AL,Alabama,1105,1,3,1,1909
2012/1/22,2012/1/23,AL,Alabama,1105,1,3,2,1909
2012/8/26,2012/9/5,AL,Alabama,1105,1,3,3,1909
2014/4/28,2014/5/5,AL,Alabama,1105,0,1,1,1910
2015/12/23,2015/12/31,AL,Alabama,1105,0,1,1,1911
2017/9/8,2017/9/14,AL,Alabama,1105,1,2,1,1912
2017/10/6,2017/10/10,AL,Alabama,1105,1,2,2,1912
2020/2/5,2020/3/6,AL,Alabama,1105,1,4,1,1913
2020/9/14,2020/9/16,AL,Alabama,1105,1,4,2,1913
2020/10/28,2020/10/29,AL,Alabama,1105,1,4,3,1913
2021/3/25,2021/3/26,AL,Alabama,1105,1,4,4,1913
2012/8/26,2012/9/11,MS,Mississippi,28111,1,2,1,1915
2013/2/10,2013/2/22,MS,Mississippi,28111,1,2,2,1915
2016/3/9,2016/3/29,MS,Mississippi,28111,1,2,1,1916
2017/1/20,2017/1/21,MS,Mississippi,28111,1,2,2,1916
2018/12/27,2018/12/28,MS,Mississippi,28111,0,1,1,1917
2020/8/23,2020/8/29,MS,Mississippi,28111,1,4,1,1918
2020/9/14,2020/9/17,MS,Mississippi,28111,1,4,2,1918
2020/10/27,2020/10/29,MS,Mississippi,28111,1,4,3,1918
2021/8/28,2021/9/1,MS,Mississippi,28111,1,4,4,1918
2012/8/26,2012/9/5,AL,Alabama,1107,0,1,1,1921
2014/4/28,2014/5/5,AL,Alabama,1107,0,1,1,1922
2017/9/8,2017/9/14,AL,Alabama,1107,0,1,1,1923
2020/9/14,2020/9/16,AL,Alabama,1107,0,1,1,1924
2015/12/22,2016/1/13,GA,Georgia,13227,0,1,1,1926
2017/9/7,2017/9/20,GA,Georgia,13227,0,1,1,1927
2020/10/29,2020/10/29,GA,Georgia,13227,1,2,1,1928
2021/3/25,2021/3/26,GA,Georgia,13227,1,2,2,1928
2015/10/1,2015/10/23,SC,South Carolina,45077,1,7,1,1929
2016/10/4,2016/10/30,SC,South Carolina,45077,1,7,2,1929
2017/9/6,2017/9/13,SC,South Carolina,45077,1,7,3,1929
2018/9/8,2018/10/8,SC,South Carolina,45077,1,7,4,1929
2019/8/31,2019/9/6,SC,South Carolina,45077,1,7,5,1929
2020/2/6,2020/2/13,SC,South Carolina,45077,1,7,6,1929
2020/4/12,2020/4/13,SC,South Carolina,45077,1,7,7,1929
2022/9/25,2022/10/4,SC,South Carolina,45077,0,1,1,1930
2016/10/4,2016/10/15,GA,Georgia,13229,1,2,1,1932
2017/9/7,2017/9/20,GA,Georgia,13229,1,2,2,1932
2018/10/9,2018/10/23,GA,Georgia,13229,1,2,1,1933
2019/8/29,2019/9/7,GA,Georgia,13229,1,2,2,1933
2015/12/23,2015/12/31,AL,Alabama,1109,0,1,1,1937
2017/9/8,2017/9/14,AL,Alabama,1109,1,2,1,1938
2017/10/6,2017/10/10,AL,Alabama,1109,1,2,2,1938
2018/10/10,2018/10/13,AL,Alabama,1109,0,1,1,1939
2020/4/19,2020/4/19,AL,Alabama,1109,1,2,1,1940
2020/9/14,2020/9/16,AL,Alabama,1109,1,2,2,1940
2017/9/7,2017/9/20,GA,Georgia,13231,0,1,1,1941
2012/8/26,2012/9/11,MS,Mississippi,28113,0,1,1,1944
2020/4/22,2020/4/23,MS,Mississippi,28113,1,5,1,1945
2020/8/23,2020/8/29,MS,Mississippi,28113,1,5,2,1945
2020/9/14,2020/9/17,MS,Mississippi,28113,1,5,3,1945
2020/10/7,2020/10/11,MS,Mississippi,28113,1,5,4,1945
2021/8/28,2021/9/1,MS,Mississippi,28113,1,5,5,1945
2012/6/23,2012/7/26,FL,Florida,12103,0,1,1,1947
2016/8/31,2016/9/11,FL,Florida,12103,1,4,1,1948
2017/9/4,2017/10/18,FL,Florida,12103,1,4,2,1948
2018/10/7,2018/10/19,FL,Florida,12103,1,4,3,1948
2019/8/28,2019/9/9,FL,Florida,12103,1,4,4,1948
2020/11/7,2020/11/12,FL,Florida,12103,1,2,1,1949
2021/7/4,2021/7/8,FL,Florida,12103,1,2,2,1949
2022/9/23,2022/11/4,FL,Florida,12103,1,2,1,1950
2022/11/7,2022/11/30,FL,Florida,12103,1,2,2,1950
2017/1/3,2017/1/12,CA,California,6061,0,1,1,1951
2011/9/1,2011/9/5,LA,Louisiana,22075,1,2,1,1954
2012/8/26,2012/9/10,LA,Louisiana,22075,1,2,2,1954
2015/12/28,2016/2/1,LA,Louisiana,22075,0,1,1,1955
2017/8/28,2017/9/10,LA,Louisiana,22075,1,2,1,1956
2017/10/5,2017/10/8,LA,Louisiana,22075,1,2,2,1956
2019/7/10,2019/7/15,LA,Louisiana,22075,1,8,1,1957
2020/6/5,2020/6/9,LA,Louisiana,22075,1,8,2,1957
2020/8/22,2020/8/27,LA,Louisiana,22075,1,8,3,1957
2020/9/13,2020/9/16,LA,Louisiana,22075,1,8,4,1957
2020/10/6,2020/10/10,LA,Louisiana,22075,1,8,5,1957
2020/10/26,2020/10/29,LA,Louisiana,22075,1,8,6,1957
2021/8/26,2021/9/3,LA,Louisiana,22075,1,8,7,1957
2021/9/12,2021/9/18,LA,Louisiana,22075,1,8,8,1957
2017/1/3,2017/1/12,CA,California,6063,1,2,1,1958
2017/2/1,2017/2/23,CA,California,6063,1,2,2,1958
2017/9/8,2017/9/14,AL,Alabama,,1,2,1,1960
2017/10/6,2017/10/10,AL,Alabama,,1,2,2,1960
2018/10/10,2018/10/13,AL,Alabama,,0,1,1,1961
2020/9/14,2020/9/16,AL,Alabama,,0,1,1,1962
2012/8/26,2012/9/10,LA,Louisiana,22077,0,1,1,1965
2015/12/28,2016/2/1,LA,Louisiana,22077,1,2,1,1966
2016/8/11,2016/8/31,LA,Louisiana,22077,1,2,2,1966
2019/5/10,2019/7/24,LA,Louisiana,22077,0,1,1,1967
2019/5/10,2019/6/17,LA,Louisiana,22077,1,9,1,1968
2019/7/10,2019/7/15,LA,Louisiana,22077,1,9,2,1968
2020/6/5,2020/6/9,LA,Louisiana,22077,1,9,3,1968
2020/8/22,2020/8/27,LA,Louisiana,22077,1,9,4,1968
2020/9/13,2020/9/16,LA,Louisiana,22077,1,9,5,1968
